0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,Cluster
x,s,y,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,3
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,17
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,f,n,t,n,f,c,b,p,t,b,s,s,g,p,p,w,o,p,n,y,d,11
b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g,4
x,f,w,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,n,s,g,0
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,17
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,18
x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,f,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,s,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,3
x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,f,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,s,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,3
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
f,f,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,1
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,17
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p,4
b,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,4
x,y,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,18
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,17
b,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,y,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,u,18
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,17
b,y,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,17
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,y,d,11
x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,g,4
b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g,4
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,4
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,17
f,f,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,n,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,f,y,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m,4
f,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,f,n,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,y,u,18
f,s,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,p,18
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,4
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,p,17
s,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,18
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,18
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,3
x,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,n,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,n,s,g,0
x,f,n,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,s,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,a,g,0
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,18
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,4
f,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,4
x,f,y,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,3
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,f,g,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,s,g,0
x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,g,4
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g,4
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
s,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,18
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,g,4
s,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,18
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g,4
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,s,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,f,n,t,n,f,c,b,n,t,b,s,s,g,w,p,w,o,p,n,y,d,11
x,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,u,18
x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p,17
x,s,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,0
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,4
b,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,4
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,18
f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,17
x,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,y,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,16
x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,18
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,4
b,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,18
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,s,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
x,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,4
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p,4
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,s,n,f,n,f,w,b,n,t,e,f,f,w,w,p,w,o,e,k,s,g,0
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,4
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,g,4
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,g,18
b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,f,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,3
x,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,4
f,f,g,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,n,a,g,0
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,4
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,y,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,u,18
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,17
x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,s,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p,18
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,s,w,f,n,f,w,b,p,t,e,f,f,w,w,p,w,o,e,k,a,g,0
f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,y,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,4
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,4
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,g,17
f,s,w,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,f,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
b,y,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,3
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p,3
x,y,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,y,n,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,4
x,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,n,g,4
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,g,17
b,s,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,f,n,t,n,f,c,b,n,t,b,s,s,g,p,p,w,o,p,n,y,d,1
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
b,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
b,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,f,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
b,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,a,g,0
b,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g,4
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
f,y,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p,17
f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p,18
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
f,y,y,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,g,4
b,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,17
x,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,18
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,g,4
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,s,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,17
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
f,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
s,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,18
f,s,y,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,f,g,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,18
x,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,18
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
b,y,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,17
f,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,3
f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,y,u,18
f,s,w,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,n,v,d,3
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,g,4
x,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,y,u,18
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,17
x,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,s,p,17
f,f,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
f,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g,18
x,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,18
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,17
x,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,17
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,m,4
f,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,0
f,y,n,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,s,g,4
x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,4
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,n,g,4
b,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,s,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,4
b,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,17
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,18
x,s,g,f,n,f,w,b,p,t,e,s,s,w,w,p,w,o,e,n,s,g,0
f,s,n,f,n,f,w,b,p,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
f,f,g,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,18
f,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,y,u,18
b,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,17
x,f,w,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
s,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,f,w,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,a,g,0
x,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,k,y,p,4
b,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,y,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,n,g,4
x,s,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
b,s,w,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,17
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,n,y,p,3
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,u,18
f,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,y,u,18
b,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,17
f,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,s,p,17
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
x,f,n,f,n,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,y,u,18
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,p,4
x,y,n,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,p,4
x,s,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,g,4
f,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,y,p,17
f,s,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,g,18
x,f,w,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,k,s,g,0
b,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,m,17
s,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,4
f,s,w,t,a,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,3
x,s,y,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,s,m,17
f,f,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,y,w,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g,4
x,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,g,4
f,f,n,f,n,f,w,b,n,t,e,s,s,w,w,p,w,o,e,k,a,g,0
x,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
b,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,m,17
f,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,f,y,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,u,v,d,3
x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
f,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,y,u,18
x,f,g,f,n,f,w,b,h,t,e,f,s,w,w,p,w,o,e,n,s,g,0
x,y,y,t,l,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,s,p,17
f,s,w,t,l,f,w,n,p,t,b,s,s,w,w,p,w,o,p,n,v,d,3
x,s,y,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,s,g,4
f,y,y,t,a,f,c,b,p,e,r,s,y,w,w,p,w,o,p,k,y,p,17
x,y,n,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,f,w,t,l,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,3
x,s,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
b,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,s,y,t,a,f,w,n,w,t,b,s,s,w,w,p,w,o,p,u,v,d,3
x,s,y,t,a,f,w,n,n,t,b,s,s,w,w,p,w,o,p,u,v,d,16
x,f,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,k,s,g,0
b,s,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,y,w,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,k,v,g,18
x,y,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,g,4
f,s,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,s,g,18
b,y,w,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,m,17
x,s,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,m,4
f,f,y,t,l,f,w,n,n,t,b,s,s,w,w,p,w,o,p,n,v,d,16
x,s,y,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,4
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,n,g,17
x,y,n,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g,4
x,s,y,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,f,n,f,n,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,18
x,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,n,s,g,4
x,y,y,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g,4
x,s,n,t,p,f,c,n,w,e,e,s,s,w,w,p,w,o,p,n,s,g,18
x,s,w,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,n,n,m,4
x,s,y,t,a,f,c,b,w,e,c,s,s,w,w,p,w,o,p,n,s,m,17
x,y,w,t,l,f,c,b,k,e,c,s,s,w,w,p,w,o,p,k,n,g,4
x,y,y,t,a,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,y,g,4
f,y,y,t,a,f,c,b,w,e,r,s,y,w,w,p,w,o,p,k,s,g,17
x,y,w,t,a,f,c,b,k,e,c,s,s,w,w,p,w,o,p,n,s,m,4
s,f,g,f,n,f,c,n,g,e,e,s,s,w,w,p,w,o,p,k,v,u,18
f,f,n,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,y,u,18
s,f,g,f,n,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,u,18
x,y,w,t,a,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,s,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,s,g,f,n,f,w,b,h,t,e,s,f,w,w,p,w,o,e,k,s,g,0
x,y,y,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,g,4
x,y,w,t,p,f,c,n,k,e,e,s,s,w,w,p,w,o,p,n,s,g,18
x,s,y,t,a,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,n,m,4
x,s,n,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,k,v,u,18
b,s,y,t,l,f,c,b,n,e,c,s,s,w,w,p,w,o,p,k,n,m,17
b,y,w,t,l,f,c,b,g,e,c,s,s,w,w,p,w,o,p,k,s,m,17
x,y,w,t,p,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,s,g,4
x,s,n,t,p,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,s,u,18
x,s,g,f,n,f,w,b,n,t,e,s,f,w,w,p,w,o,e,n,a,g,0
x,y,n,t,l,f,c,b,w,e,r,s,y,w,w,p,w,o,p,n,y,g,4
f,f,w,f,n,f,w,b,k,t,e,f,f,w,w,p,w,o,e,n,a,g,0
f,y,n,t,l,f,c,b,n,e,r,s,y,w,w,p,w,o,p,n,s,p,4
b,y,w,t,l,f,c,b,w,e,c,s,s,w,w,p,w,o,p,k,s,m,17
